Id,Party,Handle,Tweet,Sentiment,Category
0,Democrat,RepDonaldPayne,@NRA cronies have rejected every reasonable gun safety proposal over the past decade. @HouseGOP and @SenateGOP are… https://t.co/7umBkQB1rH,-0.4404,GunControl
0,Democrat,RepDonaldPayne,The @NRA gave me an F. They give me no money. Why? Because I will never stop fighting for gun safety laws. Enough i… https://t.co/2qXQ8GIm9c,0.2955,GunControl
0,Democrat,RepScottPeters,"RT @CreationCare: #PruittsBetrayal of pro-life values at the @EPA is harming the hearts and lungs of our children. @POTUS, @EPAScottPruitt…",-0.2263,Abortion
0,Democrat,RepBetoORourke,"I’m proud of Texas, our history of responsible gun ownership &amp; our requirements for a license to carry that seek to… https://t.co/OGH7zLk8RB",0.4588,GunControl
0,Democrat,RepBetoORourke,TX has the highest rate of maternal mortality in the developed world. Limiting access to birth control &amp; restrictin… https://t.co/gdO9YONu8B,0.4995,Abortion
0,Democrat,RepCheri,.@Uber ’s decision to end forced arbitration of sexual harassment &amp; assault is good news &amp; proof that our movement… https://t.co/OiM91nd5YM,-0.8126,GunControl
0,Democrat,RepCheri,I was honored to meet with survivors of the Parkland shooting last month and I am proud to see them taking real act… https://t.co/2I6qmbkVCB,0.7845,GunControl
0,Democrat,CongressmanRuiz,I am ready and willing to work toward bipartisan solutions to end gun violence. That’s why today I joined all the… https://t.co/OpLsbIJtgw,-0.5106,GunControl
0,Democrat,CongressmanRuiz,"We must come together to address the senseless gun violence plaguing our nation, because if we do nothing, nothing will change.",-0.7579,GunControl
0,Democrat,RepFilemonVela,The Mexican government should be commended for the capture of the fugitive governor Tomas Yarrington in Italy. Yarrington’s detention is...,0.1027,Incarceration
0,Democrat,RepSinema,Congratulations to @SenDuckworth on the birth of her second daughter!,0.636,Abortion
0,Democrat,RepBillFoster,Great to talk to @CecileRichards today and thank her for all her work for health care and reproductive rights at… https://t.co/LRBN2LYAFm,0.8689,Abortion
0,Democrat,RepBillFoster,"Americans deserve to spend time at concerts, houses of worship, and night clubs without fear of gun violence. It’s… https://t.co/nJbWA9V0ts",0.1935,GunControl
0,Democrat,RepLoisFrankel,".@CecileRichards, your commitment to women's reproductive freedom &amp; access to health care services has improved the… https://t.co/mRcAVhhRkv",0.9201,Abortion
0,Democrat,RepLoisFrankel,So proud of these incredible students! When it comes to gun violence in our country -- #EnoughIsEnough! Young peopl… https://t.co/SMB3MWfova,-0.5706,GunControl
0,Democrat,RepVeasey,Join me at my #DACA Summit and Immigration Town Hall TODAY at 10:00 AM  w/ Special Guest @RepLindaSanchez. Details… https://t.co/QOfwbRHYy4,0.5994,Immigration
0,Democrat,RepSchneider,"James Shaw Jr.'s bravery and quick thinking saved many lives at this weekend's horrific shooting in Nashville, TN.… https://t.co/WT5pNbOv8K",0.1531,GunControl
0,Democrat,RepSchneider,Speaking at the student forum on preventing gun violence at Adlai E. Stevenson High School in Lincolnshire.… https://t.co/X4HUUCu4Ay,-0.765,GunControl
0,Democrat,RepHuffman,New #offthecuff podcast features highlights from my recent student summit on gun violence prevention at… https://t.co/YHb4WGO6uK,-0.7579,GunControl
0,Democrat,RepHuffman,I just published “New Episode: Gun Violence Student Summit” https://t.co/E2gYJWWMUL,-0.7579,GunControl
0,Democrat,RepHuffman,Huge thanks to the students of Lagunitas MS &amp; Casa Grande High for inviting me to talk with you about gun violence.… https://t.co/CrbJufRmhU,0.6249,GunControl
0,Democrat,RepHuffman,Talk is cheap. Look at @realdonaldtrump’s budget &amp; actions of GOP Congress to see how they really feel about gun sa… https://t.co/7GStIP9Fqy,-0.3947,GunControl
0,Democrat,RepHuffman,Grateful to my friend @RepCarbajal for leading on this effort. It's one of many gun violence protection bills that… https://t.co/BCfVRbPqAH,-0.0772,GunControl
0,Democrat,RepHuffman,New #offthecuff podcast! Tune in to hear expert @davidchipman of @resp_solutions discuss gun violence prevention https://t.co/SmwF1ED8Aa,-0.7777,GunControl
0,Democrat,RepHuffman,I just published “NEW EPISODE: Commonsense Gun Violence Prevention w. David Chipman” https://t.co/EJXpM30vTt,-0.7579,GunControl
0,Democrat,RepHuffman,"Per Marin County, Sausalito fire evacuations are reversed &amp; fires are under control https://t.co/0cWPrkp4Mn",-0.34,GunControl
0,Democrat,RepDennyHeck,"And we are ready to make even more progress. #ProtectDreamers, push for more reforms to gun laws so we can say… https://t.co/L60KulLuo9",0.4459,GunControl
0,Democrat,RepDennyHeck,We do what we should have done long ago to help prevent senseless gun violence. We pledge to do even more.… https://t.co/pMJhkJtnBe,-0.5719,GunControl
0,Democrat,RepDennyHeck,"Russia uses chemical weapons in U.K., and we STILL are not implementing sanctions for their actions against us and… https://t.co/MIgpvC6F3q",-0.4404,GunControl
0,Democrat,RepEsty,"During today’s school safety forum, @NicoleHockley said that when she first heard about the shooting in #Parkland,… https://t.co/c0FL5F0Adm",0.4215,GunControl
0,Democrat,RepEsty,Providing the CDC the tools &amp; materials they need to act on their findings as it pertains to gun violence preventio… https://t.co/x153g9tS04,-0.7579,GunControl
0,Democrat,RepEsty,RT @GiffordsCourage: Thank you to Sen. @ChrisVanHollen &amp; @RepEsty for introducing the Handgun Purchaser Licensing Act to incentivize laws r…,0.3612,GunControl
0,Democrat,RepEsty,We can harness the resources and technology available to us today to change the conversation around gun violence. It's time for action.,-0.7579,GunControl
0,Democrat,RepEsty,"Congratulations to @SenDuckworth on the birth of her daughter, Maile Pearl (and for becoming the first sitting sena… https://t.co/T0W28ui3nf",0.5994,Abortion
0,Democrat,RepEsty,"Growing up, I never wanted an “F” on a report card. The gun lobby’s test is one I’m proud to flunk. 

Glad to stand… https://t.co/rgyT96i9YH",0.4767,GunControl
0,Democrat,RepEsty,"You see 7,000 pairs of shoes to represent 7,000 children killed due to gun violence since Sandy Hook. I see 7,000 b… https://t.co/stbJqXY5iJ",-0.9001,GunControl
0,Democrat,RepDerekKilmer,Census experts say the citizenship question could lead to millions of people - including legal residents - not part… https://t.co/BG4yuLrJdC,0.128,Immigration
0,Democrat,RepAnnieKuster,Congratulations Prince William &amp; Duchess Kate on the birth of your son! Wishing you &amp; the entire @RoyalFamily much… https://t.co/5kAzYUS4fL,0.7263,Abortion
0,Democrat,RepJoeKennedy,"Although the JCPOA is not perfect, its enactment was a critical step in keeping nuclear weapons out of Iran’s hands… https://t.co/yS9GBBjdCr",-0.8019,GunControl
0,Democrat,RepJoeKennedy,"As @POTUS &amp; GOP launch an all-out assault on environmental protection and ignore imminent threat of #climatechange,… https://t.co/qsrxvQ7v7L",-0.8658,GunControl
0,Democrat,RepJoeKennedy,"RT @TheView: .@RepJoeKennedy challenges Republicans who blame the Florida school shooting on mental health: ""Don't turn around and tell me…",-0.2732,GunControl
0,Democrat,RepJoeKennedy,"RT @EnergyCommerce: WATCH @USRepKCastor, @RepSarbanes and @RepJoeKennedy push for gun violence prevention research at a hearing today with…",-0.7579,GunControl
0,Democrat,RepLowenthal,"19 years ago, a mass shooting took 13 lives at Columbine. The need to end gun violence once and for all has only become more urgent.",-0.6605,GunControl
0,Democrat,RepLowenthal,The NRA gave me an “F” for my work to pass gun safety legislation &amp; #EndGunViolence once and for all. I’m wearing i… https://t.co/4dN4YbbhzI,0.1027,GunControl
0,Democrat,RepLowenthal,"So inspired by all those who took a stand to demand action to end gun violence this week. I hear you, I stand with… https://t.co/OQKNZxdInp",-0.5434,GunControl
0,Democrat,RepLowenthal,"The real inquiry is being performed by the Special Counsel, who has secured numerous guilty pleas and criminal char… https://t.co/RlfM9Ir8AW",-0.2023,Incarceration
0,Democrat,USRepRickNolan,"I’m proud to stand in solidarity with the MN State Building &amp; Construction Trades. Let’s rebuild America, they’re t… https://t.co/XweVg9OuCZ",0.6486,Incarceration
0,Democrat,USRepRickNolan,Proud to cosponsor the Gun Violence Restraining Order Act. This is a common-sense bill that will help save lives –… https://t.co/VBVBVuHPCR,0.3612,GunControl
0,Democrat,USRepRickNolan,@FallonTonight Come on out for some ice fishing 🐟🐟🐟 and a shore lunch! It doesn’t get better than that. #MinnesotaThings,0.4926,Immigration
0,Democrat,USRepRickNolan,Willya look at that turnout! Joined my colleagues standing in solidarity of the #MeToo movement. #TimesUp #SOTU https://t.co/syFiuuXvp2,0.3595,Incarceration
0,Democrat,RepGraceMeng,"Thank you @NAPABA for dropping in and speaking with me about immigration issues, recognizing Chinese American WW2… https://t.co/xYHgo8trji",0.3612,Immigration
0,Democrat,RepGraceMeng,Placing a citizenship question in the #2020Census is a terrible idea that will likely lead to an inaccurate count.… https://t.co/wYL4neJYTr,-0.4767,Immigration
0,Democrat,RepGraceMeng,Proud to stand with @AAAJ_AAJC and @CAPAC on the importance of modernizing our family immigration system. Aspiring… https://t.co/zJ4lc8yoZe,0.6808,Immigration
0,Democrat,RepGraceMeng,I stand with @HispanicCaucus and @CAPAC in our shared opposition to including a citizenship question in the… https://t.co/biXSGEmIka,0.34,Immigration
0,Democrat,RepGraceMeng,I am adamantly opposed to including a citizenship question that has undergone no testing and could derail a success… https://t.co/BI9z5k9SQV,-0.5267,Immigration
0,Democrat,RepGraceMeng,"A moment of silence won’t ease the suffering in Parkland, FL. I’m calling for swift passage of gun safety legislati… https://t.co/IcqtnJoecQ",0.1531,GunControl
0,Democrat,RepGraceMeng,My heart goes out to the victims and families of the devastating school shooting in Florida. I cannot imagine the p… https://t.co/6Yj2euJ29J,-0.765,GunControl
0,Democrat,RepDanKildee,"Happy Birthday, @RepTedDeutch! Proud to fight with you to reduce gun violence in America.",-0.3802,GunControl
0,Democrat,RepDanKildee,"Happy Birthday, @RepRobinKelly! Proud to work with you to decrease gun violence in America.",0.1511,GunControl
0,Democrat,RepMarkTakano,It’s disappointing that a state must defend its right to treat immigrant families with dignity and decency. https://t.co/fB8fX8fH6a,0.296,Immigration
0,Democrat,RepMarkTakano,We have lost constituents to gun violence and mourned with their loved ones. https://t.co/gCsVuEZdGo,-0.7351,GunControl
0,Democrat,RepMarkTakano,We have sung on the House Floor to call for legislation to prevent gun violence. https://t.co/O5ErQiYNic,-0.7506,GunControl
0,Democrat,RepMarkTakano,We have sat on House Floor for 26 hours to call for legislation to prevent gun violence. https://t.co/TZVQ1qhvfe,-0.7506,GunControl
0,Democrat,RepMarkTakano,No. It’s not too soon to talk about gun violence. For so many families it’s way too late.,-0.8271,GunControl
0,Democrat,RepMarkTakano,"I strongly support @RepJudyChu's Reuniting Families Act, which will streamline the family-based immigration system… https://t.co/8EkWAWGADD",0.5859,Immigration
0,Democrat,RepLipinski,Washington continues to fail victims of gun violence.  I thank students at @NazarethLGP and across the country for… https://t.co/IGc6VbGqBI,-0.8689,GunControl
0,Democrat,RepLipinski,"Together, the bills would require #backgroundchecks on all commercial gun sales, including those at gun shows, and… https://t.co/N0c7WnucMu",-0.5859,GunControl
0,Democrat,RepLipinski,"I have signed the discharge petitions on two gun background check bills I cosponsored, H.R. 4240 and H.R. 3464.  A… https://t.co/OcsopAp5Pw",-0.34,GunControl
0,Democrat,RepDelBene,"Nineteen years after the horrors at Columbine, the inaction of some allows the scourge of gun violence to continue… https://t.co/DjQqtJu0vR",-0.9042,GunControl
0,Democrat,RepBera,"After the tragic shooting in Parkland, Florida, it’s past time for us to push for commonsense laws to prevent gun v… https://t.co/SDXc0cIK4g",-0.6486,GunControl
0,Democrat,RepBera,"After the tragic shooting in Parkland, Florida, we must come together and push for common sense changes to prevent… https://t.co/une8HJafqW",-0.4588,GunControl
0,Democrat,RepBera,"For more, read my 2015 @sacbee_news op-ed on why we need to study gun violence as a public health problem: 5/ #TBT… https://t.co/v17wUizFVb",-0.8481,GunControl
0,Democrat,RepBera,"At a minimum, we should be able to study gun violence to learn how we can better keep our families safe. 4/",-0.1779,GunControl
0,Democrat,RepBera,We need commonsense laws to prevent gun violence – from universal background checks to limiting high capacity ammunition magazines. 2/,-0.7506,GunControl
0,Democrat,RepSwalwell,"Ban weapons of war or do nothing? You tell me. Vote below. 

#EnoughIsEnough https://t.co/fHIxps6yex",-0.886,GunControl
0,Democrat,RepSwalwell,I’ve heard some thoughtful feedback that instead of doing a buy-back program for assault weapons we should invest m… https://t.co/m8bE29hF0L,-0.6249,GunControl
0,Democrat,RepSwalwell,"Sorry, James, saving lives doesn’t have to be that dramatic. Here’s the idea:

If you:

1) Have criminal record ➡️… https://t.co/DSaF6nY8ye",-0.5719,Incarceration
