Party,Handle,Tweet,Sentiment,Category
Democrat,RepPeteAguilar,We need action to reduce gun violence. Proud to cosponsor @DavidCicilline’s bill to ban the sale of dangerous bump… https://t.co/xwN0GuzIyQ,-0.8779,GunControl
Democrat,RepPeteAguilar,"Proud to join my colleagues today and call for action to reduce gun violence. We cannot afford more empty promises,… https://t.co/WpPHGPJLc9",-0.1005,GunControl
Democrat,RepMarkTakai,"To honor that history, we must adopt immigration policies that are both compassionate and sensible. #FreedomOfReligionAct",0.7964,Immigration
Democrat,RepKathleenRice,“Rep. Rice I feel that the law should change because of all these shooting that happen at schools are really a nigh… https://t.co/OFv2zcr5ba,0.0,GunControl
Democrat,RepKathleenRice,"Nothing can change the fact that Republicans control our entire government, and their leadership would rather shut… https://t.co/l38Toxy0yt",0.0,GunControl
Democrat,RepKathleenRice,RT @MEPFuller: The first gun bill the House passed after Las Vegas was a bill making states recognize concealed carry permits in other stat…,-0.34,GunControl
Democrat,RepKathleenRice,"At least 26 people, including kids, felt that way in the moments before they became the victims of another mass shooting in America.",-0.3182,GunControl
Democrat,RepKathleenRice,It's been 17 days since the worst mass shooting in US history - &amp; Congress still hasn't taken action to help #EndGunViolence.,-0.34,GunControl
Democrat,RepKathleenRice,House Gun Violence Prevention TF Chair &amp; Vice Chairs urge ATF to designate bump stocks as prohibited accessories… https://t.co/hGVEjXz3ZB,-0.7579,GunControl
Democrat,RepKathleenRice,Joined Dem colleagues &amp; @GabbyGiffords this morning to honor victims of the Las Vegas shooting &amp; demand action to… https://t.co/FJRBQoWAH0,0.1027,GunControl
Democrat,RepKathleenRice,"We can't save every life lost to gun violence in America, but we know we can save some. The question is whether we care enough to try.",-0.5935,GunControl
Democrat,RepDebDingell,"RT @NCADV: It's Time to Close the ""Boyfriend Loophole"" to Help Stop Gun Violence, by @RepDebDingell, is what you should be reading in @Teen…",-0.7184,GunControl
Democrat,RepDebDingell,"Students are demanding action to prevent gun violence- an issue they face at school, on the street &amp; in their relat… https://t.co/Xj7NdcZdnd",-0.8074,GunControl
Democrat,RepDebDingell,Learning of shooting at Central Michigan University. Everyone take shelter and stay safe. Monitoring this situation… https://t.co/dfQNB6xK6s,0.4404,GunControl
Democrat,RepDebDingell,"As someone who had to hide in a closet when my father was out of control &amp; had a gun, I want to do something that's… https://t.co/TsTQ3HtTsj",-0.4215,GunControl
Democrat,RepDebDingell,Honored to be named co-chair of a new bipartisan working group on response to the Parkland shooting w my friend… https://t.co/aHSJQbHEMK,0.5859,GunControl
Democrat,RepDebDingell,"Joining @AlexWitt on @MSNBC shortly to discuss the gun violence epidemic in this country and why Congress must act,… https://t.co/8Oq3BLQ9dk",-0.7579,GunControl
Democrat,RepDebDingell,Joining my friend @SHDetroit on @wdet this morning to discuss the gun violence epidemic &amp; next steps to keep our ch… https://t.co/mQAtsNRPX7,-0.5106,GunControl
Democrat,RepDebDingell,Thanks to SAFE Coalition for bringing the community together to discuss ways to improve gun safety &amp; keep our kids… https://t.co/rbu1MXjVKa,0.87,GunControl
Democrat,RepDebDingell,"Today marks one week since the shooting in Parkland, FL. Words are not enough. We have a responsibility to protect… https://t.co/pkDUh98i5T",0.0,GunControl
Democrat,RepDebDingell,"The immigration debate is not a war of words between two parties, it is about real people’s lives. Thanks to… https://t.co/6HJqVwBAWo",0.8292,Immigration
Democrat,RepDebDingell,"Joining my E&amp;C colleagues in calling for a hearing on gun violence prevention research. ""Gun violence must be addre… https://t.co/yGEvtMcrBM",-0.9186,GunControl
Democrat,RepDebDingell,Tonight's #SOTU address failed to recognize that immigration is not a war of words. It is about real people’s lives… https://t.co/aoSqpXKy65,-0.0397,Immigration
Democrat,RepBonnie,"The only thing that asking about citizenship in the 2020 Census will do is give us an inaccurate count, and the rea… https://t.co/csUtDzc6wo",0.0,Immigration
Democrat,RepBonnie,RT @s4_change: Thank you @RideOnTeam26 for riding from Sandy Hook to DC and @RepBonnie for continuing to support common sense gun legislati…,0.4215,GunControl
Democrat,RepBonnie,"RT @RepTedDeutch: On Feb. 14th, 17 students &amp; teachers were killed in another senseless act of gun violence. 

In March, the @NRA posted it…",-0.9001,GunControl
Democrat,RepBonnie,Proud of my F from the @NRA. Proud to have taken $0 from them. Proud to introduce and co-sponsor commonsense gun sa… https://t.co/esrozV6Lxb,0.7845,GunControl
Democrat,RepBonnie,The gun epidemic that plagues America continues to spread as a result of the inaction from Congress. It is heartbre… https://t.co/sISJMtYGsT,-0.5267,GunControl
Democrat,RepBonnie,"After you read this, you'll understand why the gun epidemic that plagues this nation is a uniquely American problem… https://t.co/eE9nDnsPn7",-0.34,GunControl
Democrat,RepBonnie,I'm proud of my F rating from the @NRA. I will continue to fight against the gun lobby by supporting and introducin… https://t.co/OV3OOMj1Hv,0.2732,GunControl
Democrat,RepBonnie,Trump ended DACA. He then used Dreamers as bargaining chips to completely alter our entire immigration system. He w… https://t.co/6WNyMGbeYt,0.0,Immigration
Democrat,RepBonnie,RT @RepBonnie: I’m honored to have earned an F rating from the @NRA for supporting commonsense gun safety legislation. Alongside @RepJohnYa…,0.7964,GunControl
Democrat,RepBonnie,I’m honored to have earned an F rating from the @NRA for supporting commonsense gun safety legislation. Alongside… https://t.co/rLKllGu3I1,0.7964,GunControl
Democrat,RepBonnie,I hope to see you tomorrow at our #StudentsSpeak Town Hall to address gun violence. We must do what we can to… https://t.co/49mRoZ3W3c,-0.5574,GunControl
Democrat,RepBonnie,Great meeting with the @USACEHQ today on updates on their progress with critical flood control projects throughout… https://t.co/1S8L61iMRp,0.6808,GunControl
Democrat,RepBonnie,I couldn't care less what the @NRA wants. They've done everything possible to perpetuate the gun epidemic that plag… https://t.co/3xJzrAnP8z,-0.6159,GunControl
Democrat,RepBonnie,RT @RepTedDeutch: The students of Stoneman Douglas have been clear – America must #neveragain allow the profits of gun manufacturers to com…,0.6124,GunControl
Democrat,RepBonnie,We’ve seen more courage from these students in the past week then Congress has ever had in dealing with the gun epi… https://t.co/OLgkPzkIYB,0.2716,GunControl
Democrat,RepBonnie,"RT @SenFeinstein: The assault weapons ban was effective. When the ban was in place, the number of gun massacres fell by 37 percent. The num…",-0.9169,GunControl
Democrat,RepBonnie,Allow the CDC to study the gun epidemic that plagues America.,-0.128,GunControl
Democrat,RepBonnie,"Instead of thoughts and prayers, let’s #HonorWithAction and get to work right now on common sense gun safety reform… https://t.co/PAEZdizXhe",0.1027,GunControl
Democrat,RepBonnie,Moments of silence and hollow thoughts and prayers are not enough to stop the gun epidemic that plagues this nation… https://t.co/efLFgHqXef,-0.1311,GunControl
Democrat,RepBonnie,It shouldn’t take another 17 deaths for Congress to finally take action to prevent gun violence. We are calling on… https://t.co/3o2B7mNjEX,-0.7506,GunControl
Democrat,RepBonnie,"This is pathetic and sad. What kind of person has to be reminded to say, “I hear you” to victims of gun violence? https://t.co/gnedutVMPt",-0.9393,GunControl
Democrat,RepBonnie,"This is absolutely appalling. The idea that 17 being slaughtered in a gun massacre could be a ""reprieve"" from the s… https://t.co/vzmgocOyUE",-0.6361,GunControl
Democrat,RepDeSaulnier,"RT @RepTedDeutch: On Feb. 14th, 17 students &amp; teachers were killed in another senseless act of gun violence. 

In March, the @NRA posted it…",-0.9001,GunControl
Democrat,RepDeSaulnier,These young leaders have inspired a national movement against gun violence – one that Republicans in Congress must… https://t.co/rmHYVR2UuS,-0.5106,GunControl
Democrat,RepDeSaulnier,Kaiser’s new program to study gun violence &amp; address gaps in research is a welcome step forward. Congress needs to… https://t.co/iynzUkTuOm,-0.5423,GunControl
Democrat,RepDeSaulnier,"The Campolindo High School’s student newspaper, La Puma, covered our student town hall on gun violence and wrote ab… https://t.co/Snv7bfNmmR",-0.7579,GunControl
Democrat,RepDeSaulnier,"California’s leadership on gun safety is helping to keep its communities safer. As @TheEconomist explains, states l… https://t.co/uCQ7ASregq",0.6597,GunControl
Democrat,RepDeSaulnier,"The Trump Administration’s new census question about citizenship could lower the response rate, affect accuracy &amp; i… https://t.co/41PLthyAp7",-0.296,Immigration
Democrat,RepRubenGallego,"RT @CNNSitRoom: Rep. Gallego: It kind of shows you how ignorant John Kelly is on immigration issues, “these are the same things that were s…",-0.2732,Immigration
Democrat,RepRubenGallego,RT @Phil_Mattingly: .@RepRubenGallego’s choice of floor prop this afternoon: https://t.co/6tIQMVcS7H,0.0,Abortion
Democrat,RepRubenGallego,RT @RepAnthonyBrown: The President values political stunts for his base more than working with @HouseDemocrats to fix our immigration syste…,0.4019,Immigration
Democrat,RepRubenGallego,Proud to stand up against gun violence with America's students on #NationalWalkoutDay. Your leadership is inspiring… https://t.co/cu96fuzODM,-0.5267,GunControl
Democrat,RepDonBeyer,"RT @fred_guttenberg: Struggling this morning.  3 months ago I lost my baby girl to a mass casualty shooting at her school in Parkland, Fl.…",-0.8176,GunControl
Democrat,RepDonBeyer,These Families Of Parkland Shooting Victims Are Still Waiting To Hear From Trump https://t.co/6RQwDjaF88,-0.3182,GunControl
Democrat,RepLawrence,We are proud of our diversity and immigrant communities in MI-14. The Census Bureau routinely undercounts communiti… https://t.co/qgXOOud2Bo,0.4767,Immigration
Democrat,RepLawrence,I just came from a @OversightDems briefing with Census officials about the proposed citizenship question for the… https://t.co/ZE4Lcrj68B,0.0,Immigration
Democrat,RepLawrence,"Adding a citizenship question to the #2020Census isn’t a common-sense addition to the census; it’s dangerous, alarm… https://t.co/R2biVval4f",-0.4767,Immigration
Democrat,RepLawrence,Including a citizenship question in the #2020Census only serves to suppress participation &amp; will result in inaccura… https://t.co/b5rBVonj8y,0.0,Immigration
Democrat,RepLawrence,RT @OversightDems: BREAKING: @RepCummings calls for hearings on the #Census Bureau's plan to add a question about citizenship to the 2020 C…,0.0,Immigration
Democrat,RepLawrence,"Americans want action to #EndGunViolence. In fact, 97% of gun owners want to see Congress require background checks… https://t.co/RxxtpOh4uR",-0.2023,GunControl
Democrat,RepLawrence,Students are demanding gun control NOW! #EnoughIsEnough #NeverAgain https://t.co/6e4Nmb4IS0,-0.5562,GunControl
Democrat,RepLawrence,"“No more silence, end gun violence!” #EnoughIsEnough https://t.co/OSBqODECFr",-0.4508,GunControl
Democrat,RepLawrence,Now standing in solidarity with brave and bold students demanding action to prevent gun violence. #EnoughIsEnough… https://t.co/5JvHZ1l8Tq,-0.0258,GunControl
Democrat,RepLawrence,"As a proud graduate of Central Michigan University, my heart is broken to hear the loss of life from gun violence o… https://t.co/Nno0hWliHB",-0.8316,GunControl
Democrat,RepLawrence,RT @RepTedDeutch: The students of Stoneman Douglas have been clear – America must #neveragain allow the profits of gun manufacturers to com…,0.6124,GunControl
Democrat,RepLawrence,"RT @RepAdamSchiff: With the failure to pass an immigration bill in the Senate today, and time running out before the President starts depor…",-0.5106,Immigration
Democrat,RepLawrence,My deepest condolences to loved-ones of the victims of yet another mass shooting in America. But when our children… https://t.co/d4Iw7G21Th,-0.3182,GunControl
Democrat,StaceyPlaskett,"Today students across my district are taking a stand to demand action on gun violence. I join them in solidarity, w… https://t.co/w9CPu2q3h7",-0.5574,GunControl
Democrat,StaceyPlaskett,Proud to stand with America’s students. Your voice is making a difference in the fight for action to prevent gun vi… https://t.co/Y8qDZ3ezqN,-0.2023,GunControl
Democrat,StaceyPlaskett,"RT @RepEsty: You see 7,000 pairs of shoes to represent 7,000 children killed due to gun violence since Sandy Hook. I see 7,000 birthdays, h…",-0.9001,GunControl
